LNR,RESPONSE
1754,0.04083065302607155
1770,0.018578508039261452
1465,0.0009024478510742696
1470,0.003312081152382861
1478,0.000276649059320427
1782,0.0012074471158199718
1485,0.0012931893921827892
1519,0.049577347082753936
1835,0.007770079436016719
1522,0.0011452600454631067
1539,9.145319736692855e-05
1853,0.0285733798644435
1856,0.008617285428710623
2502,0.0015569941727912899
2182,0.05476086915483814
2191,0.007216252485840628
2522,0.0022368421009639344
2530,0.09358481499285536
2215,0.0004887242995072646
2550,0.013391524070491276
2570,0.00035042168789918175
2574,0.0004217087402819317
2579,0.0012465394470157446
2247,0.011118007884581452
2674,0.0013764967605479341
11434,0.0026003776669285433
11122,0.017280537616566193
11127,0.020486378821436533
11443,0.03920888182015546
11170,0.010127775527815429
11191,0.0003886061552972125
11198,0.01066418839544258
10936,0.007860029121414553
11244,0.0014908520271941308
11247,0.007994638611984163
11252,0.002229695664339537
11259,0.010653934052212283
10945,0.0004798310994573934
10951,0.0010654024098158304
11271,0.003280628159657297
10963,0.02553459416739327
11282,7.690395916076894e-05
11291,0.000781929041910688
10980,0.00015242250871583824
10994,0.0003175015365895846
10998,0.010127775527815429
11303,0.010197720028281291
11630,0.0007351861732549354
11636,0.001154940717300053
11949,0.0005524362106217403
11950,0.010251737807088782
11956,0.02792062889210609
11648,0.010127775527815429
11653,0.02723894286435438
11967,0.0005562379086276171
11972,0.0003942599418265819
11975,0.00025527925566586675
12110,0.00120966472448405
12113,0.011181533745189685
11712,0.00038483941656626493
11716,0.007860029121414553
12000,2.0023650262289962e-05
11722,0.015671647038751665
12023,0.010127775527815429
12046,0.00081487151364609
11762,0.010653934052212283
12071,0.0009499436772469366
12077,0.00132966776859873
11785,0.013275699899459712
11788,0.0010016724159371995
11790,0.0005985463151868696
11800,0.003264278492280325
11806,0.0004537534983990553
11816,0.0004041288718416457
11505,0.001052933332405505
11837,0.0014000161334779115
11531,0.010792167993401132
11848,0.0030256962044294877
11854,0.0011329562889554976
11877,0.0032711146310591527
11563,0.0005581194748990883
11567,0.0005865102540488234
11894,0.0002696442382099961
11906,0.0015115111377310582
11917,0.010127775527815429
11610,0.010127775527815429
11923,0.0003702939690302895
12596,0.0010278088616123113
12603,0.004321621347346888
12608,0.004528856489729439
12633,0.0025634092141692973
12637,0.005344199307009596
21484,0.010653934052212283
21184,0.0017171051750533278
21247,0.005102638945851422
20991,0.033060976542216146
21018,0.0012280139195940283
21019,0.020376522570397987
21047,0.0005826092891236705
21054,0.0019062396178822466
21374,0.0006668684676042179
21392,0.00017460899082796745
21713,0.0010129534856720105
22019,0.002169076552147282
22025,0.009481794051338527
21722,0.02343652297666136
21728,0.0032617080406944408
22039,0.010127775527815429
22044,0.0006961115858613701
61900,0.0003841623603126401
62548,0.003534944679726611
63176,0.0006072963420937123
64473,0.024085166184212203
64779,0.002945663082991592
64780,0.0003846757553657735
64784,0.0013873566619680092
65105,0.010127775527815429
65431,0.021267777993652332
65433,0.049125323489492514
66055,0.0008226717894202761
66071,0.010127775527815429
61280,0.01124655977644025
61281,0.0029319476844095905
61284,0.0001299683826966434
61597,0.0006258846832539317
61606,0.0001901027692721218
62235,0.026631389104035643
62240,0.000933035555870243
62241,0.0005072661799918334
62555,0.014832570997552696
62557,0.0072465286246348
62565,0.0017656939383695921
62566,0.03658981154761458
63515,0.0002735385474858081
63524,0.03163796217358255
64797,0.006689573219196304
65116,0.007860029121414553
75249,0.0068540281315178754
75253,0.023082299750647843
75575,0.0177495035893402
76212,0.0010847429547674514
71422,0.0007023107844587378
72059,0.0029041456310539885
72060,0.001050966385986721
72383,0.000745781919492424
72386,0.0007251366345871991
72700,0.0004485744952604529
72715,0.0023838868996849043
73028,0.0019368233253815184
73346,0.0027342108454238415
73658,0.000938689495718769
73662,0.014123442841710103
73666,0.01516463216139352
73668,0.011312002811182036
73985,0.0138953075237517
74299,0.0014300320967723156
74310,0.0016879708591260555
74312,0.029711043156837428
74619,0.0009528864496558497
74620,0.001178199913507134
74627,0.00012932489756750106
74938,0.00035827218613115945
74952,0.0006189262985992281
75911,0.0009865706119727786
75913,0.00038642482302026274
76221,0.00021239994805436998
76227,0.002329942391252373
71448,0.0006921083379481952
15887,0.00018544105499002317
15498,0.004339506498002149
15504,0.011675650576715242
15507,0.0006292143773401734
15521,0.0012790782494993822
24403,0.000757627087703965
24100,0.06903242021604028
24436,0.0017275007828635076
24440,0.000626511752958931
24442,0.007860029121414553
24148,0.0004604216093126916
24149,0.001982740004472616
24155,0.0005363235386734076
24458,0.0007981145411951665
24169,0.0029968907657174503
24477,0.01751111186214787
24479,0.0015451647537016858
24486,0.0016038090951922747
24190,0.005661934483182629
24515,0.012539008657494109
24214,0.012094612112893229
25183,0.010127775527815429
25207,0.0015880331167691952
24889,0.020649349849500547
24890,0.0030890230540038663
25226,0.007884311465872106
25232,0.012388555449159533
25244,0.0004499895750122502
25339,0.00036694905306925785
25355,0.008882604466991762
24958,9.988422507340134e-05
25277,0.0011547860705931334
25286,0.014329371460994484
24988,0.010127775527815429
25298,0.004547660691215837
25309,0.0252424652386131
25315,0.0002698325097296106
25014,0.0177495035893402
25322,0.0005554598799699585
25333,0.010210731001981856
25025,0.007936927791958953
24726,0.0007543728568694722
24735,0.010653934052212283
25055,0.005036497865384254
25056,0.00024401696472029478
24746,0.00816083840412202
25061,0.0020797890807656445
25067,0.0006693871634065628
25074,0.0006386501468585723
24773,0.0004928653369280418
25080,0.010653934052212283
25086,0.008514943267520012
25088,0.001233465983548704
24777,0.0006495077041452178
24796,0.0015797537897811107
25104,0.0010214355166078201
24806,0.0017384948361397973
25118,0.002969028107245452
24822,0.0177495035893402
82811,0.014316370250255306
83449,0.004492439942901522
83459,0.010653934052212283
83770,0.010127775527815429
84091,0.00398665470279865
84096,0.0002532339992982409
84737,0.0061986632511382206
85048,0.010653934052212283
85049,0.03374465516507969
85051,0.0021939864726314177
85369,0.00014683251556106154
85374,0.0014960203685411228
85380,0.01744891984535577
82190,0.0016711585280383401
82505,0.017776042329092804
82515,0.0009323317094901409
82517,0.006837914169284032
82821,0.01305390235631699
83140,0.010380389207310775
788,0.0010122842515027173
1102,0.0007522204730880844
1109,0.0007162142826295958
821,0.0011122164703181578
829,0.005702736870895096
837,0.022906534244205554
845,0.013573426411602658
1163,0.015410045053663668
861,0.010653934052212283
899,0.00014000950092414358
1207,0.0041622993057756075
906,0.0005146851812868941
1221,0.04798369620734288
1545,0.0010614012216313836
1546,0.012937724078309277
1555,0.0008767955871200112
1556,0.005190590803067625
1879,0.00013429998771265914
1885,0.010282466238116014
1593,0.002296958664246857
1902,0.002379823078392964
1611,0.0007694741748859018
1921,0.00025700452119047155
1927,0.02210994068892749
1651,0.0011820717589705128
1978,0.006130391821621172
1718,0.000865572551570826
1722,0.0013616947675668158
1734,0.004959607294022842
41705,0.003885044764964825
41711,0.010127775527815429
41712,0.0008186786143427962
42029,0.0017427513126545204
42347,0.0010894320484736225
42352,0.0014652725564542465
42353,0.0004135831350656524
42671,0.004418789436871372
42987,0.0007028973269745275
43310,0.0023117246467553817
43627,0.005071371906154074
43629,0.0009627233637743928
43945,0.014167039066503417
