LNR,RESPONSE
1754,0.016437279067543383
1770,0.013560311024510073
1465,0.0006733300331466182
1470,0.0014631262330178664
1478,0.0022950899392580144
1782,0.0008592681805280609
1485,0.0007500939359156322
1519,0.01919959780741356
1835,0.006223201576945134
1522,0.003714153717262113
1539,4.273027638120092e-05
1853,0.016872597046860376
1856,0.002866821369868118
2502,0.0018247183531031525
2182,0.0399757244702085
2191,0.01602444026916466
2522,0.00022733845148383748
2530,0.03149617569428128
2215,0.0005210026569559743
2550,0.024853953744121766
2570,0.0010550863266664385
2574,0.000250726692498404
2579,0.0010361063253197089
2247,0.006499926602392382
2674,0.0009767689792607704
11434,0.0008493952251109809
11122,0.032421291533111234
11127,0.008884700617964099
11443,0.07680263912483433
11170,0.4372528717995063
11191,0.000645297161697958
11198,0.008521569979542506
10936,0.08298597604908843
11244,0.00058126351023946
11247,0.0031940664606144617
11252,0.0011767112970340597
11259,0.4293536063839962
10945,0.00052736966830931
10951,0.0014180403135357752
11271,0.004620970463827853
10963,0.01694550474109557
11282,0.00022911039901070776
11291,0.00022129313384840093
10980,4.6432307226770085e-05
10994,7.751511083552367e-05
10998,0.4372528717995063
11303,0.007792039691914059
11630,0.00041648929024699807
11636,0.0018069836844022099
11949,0.00015619303505272805
11950,0.01107301989297926
11956,0.04502553299084321
11648,0.4372528717995063
11653,0.023673248465327874
11967,0.00030407864958083123
11972,0.0005414388968658024
11975,0.00010697264763663645
12110,0.0038619391437286366
12113,0.010407231718598225
11712,0.00022362274286519685
11716,0.03463738976435227
12000,0.00022055557530746122
11722,0.012920021427653597
12023,0.4372528717995063
12046,0.00026775719876443956
11762,0.4293536063839962
12071,0.0019247894483002178
12077,0.0006932319235749001
11785,0.009144004620624362
11788,0.0015520492368621308
11790,0.0005203019905270676
11800,0.0013234551591070265
11806,3.348798773085888e-05
11816,2.065211262435595e-05
11505,0.0003659376634152823
11837,0.002484058508582361
11531,0.012942127470334934
11848,0.0012542696867605856
11854,0.0007252352300218484
11877,0.004436066231859415
11563,0.0007499161389532728
11567,0.00044749288083076387
11894,0.0005379123687196971
11906,0.003953963127516986
11917,0.4372528717995063
11610,0.4372528717995063
11923,0.0013279027750395464
12596,0.00033948082387062913
12603,0.018711184420414972
12608,0.0012004197835893985
12633,6.036471544228159e-05
12637,0.004681244933846138
21484,0.4293536063839962
21184,0.0006063640990681186
21247,0.0018725574295903825
20991,0.00372236207345876
21018,0.0018368739813766704
21019,0.006030044378272413
21047,0.0003011202112038601
21054,0.0013944736013360745
21374,0.0014113636814344686
21392,9.365622303949666e-05
21713,0.00030501190030791665
22019,0.002367648577948139
22025,0.015986045792788253
21722,0.037476840817616354
21728,0.007695423684687149
22039,0.4372528717995063
22044,0.0021894042430263506
