LNR,RESPONSE
1754,0.019237289953036946
1770,0.022393001408108
1465,0.0010361192359526117
1470,0.0017995324831641792
1478,0.0012057102182814383
1782,0.0008661583608108645
1485,0.0007274627421151294
1519,0.04289599581517066
1835,0.007055648274992853
1522,0.0006086382237421437
1539,0.00011070517013955578
1853,0.01643304230873716
1856,0.005206261920221356
2502,0.0014184980195213067
2182,0.03742884075949658
2191,0.0048721237544852684
2522,0.0005188232491878658
2530,0.04891028521662458
2215,0.0006780414661635461
2550,0.015437846903465042
2570,0.0008967343496101636
2574,0.0003480304024516133
2579,0.0006938248736481318
2247,0.012775150821288234
2674,0.0013890961581411608
11434,0.000965784993746688
11122,0.010838388664196641
11127,0.03524941966678864
11443,0.06815632442826738
11170,0.010375629694694884
11191,0.0007548185213157595
11198,0.028476901090185885
10936,0.00841282563492651
11244,0.0018078166179460618
11247,0.017115788772225953
11252,0.0014016166963449648
11259,0.010557866819148203
10945,0.0002938870919216096
10951,0.0018502861152049927
11271,0.005155101097023478
10963,0.012872876649057358
11282,0.00024637597964315795
11291,0.0002984280566366343
10980,0.00010791684273685514
10994,0.0007283095614405705
10998,0.010375629694694884
11303,0.007892841784457023
11630,0.000599319723539677
11636,0.0007833326142643704
11949,0.00050335993741957
11950,0.022793040379498943
11956,0.03692369970591448
11648,0.010375629694694884
11653,0.01371191480677761
11967,0.0005590005810947712
11972,0.0007481290318111697
11975,9.864941016085612e-05
12110,0.002242013489183985
12113,0.009551609459205255
11712,0.00046345878134507976
11716,0.008349828367578024
12000,4.3778853337935985e-05
11722,0.012838093258072471
12023,0.010375629694694884
12046,0.00039481200011089065
11762,0.010557866819148203
12071,0.001092150737604432
12077,0.0024566897845992672
11785,0.009655378556981536
11788,0.0006021122799099656
11790,0.0011046267149104024
11800,0.002171026193173607
11806,0.00040750958333992694
11816,6.733424287969977e-05
11505,0.0007448922128289871
11837,0.001899267066097331
11531,0.011998658695799658
11848,0.0011551734282350215
11854,0.001210366444038953
11877,0.00319238914774891
11563,0.00027592797478562757
11567,0.00025579110524043735
11894,0.0005413004319819063
11906,0.0014905515992644702
11917,0.010375629694694884
11610,0.010375629694694884
11923,0.00035479820850144037
12596,0.0010118206016594996
12603,0.0021102173246138906
12608,0.0018267268490562668
12633,0.0007799576669728092
12637,0.002228911231915069
21484,0.010557866819148203
21184,0.0014086672233826368
21247,0.0042678078474464995
20991,0.008367702433774417
21018,0.0007130604497795368
21019,0.014609480140232648
21047,0.00027188722128187835
21054,0.002383640964479505
21374,0.0009161765140136529
21392,0.0002445089355275533
21713,0.000722286291701254
22019,0.001750779555475602
22025,0.010205005016213794
21722,0.03478747655635345
21728,0.0038219491514699727
22039,0.010375629694694884
22044,0.0005162995357694163
61900,0.00033070237873349253
62548,0.00972911724278567
63176,0.0010558018977561675
64473,0.021239870986901315
64779,0.021422314793463782
64780,0.00035676681573210394
64784,0.001637729352682636
65105,0.010375629694694884
65431,0.016804939423765503
65433,0.029209325101344975
66055,0.000776075362076155
66071,0.010375629694694884
61280,0.006706359482124743
61281,0.004772997741060446
61284,5.041975458532398e-05
61597,0.00026244618282538537
61606,0.00024444209042468856
62235,0.018995712055776468
62240,0.00040472445392927413
62241,0.0008525819317908972
62555,0.006691872033615562
62557,0.008146504877662603
62565,0.0018006987460834998
62566,0.03876110123252077
63515,0.0004929332545025774
63524,0.020207616994697676
64797,0.006891234322254781
65116,0.008349828367578024
75249,0.0041893337796131205
75253,0.015300750314724061
75575,0.01738883274429777
76212,0.000726639264376252
71422,0.0004793935672838904
72059,0.0024953393935115338
72060,0.0012729792633217316
72383,0.0006347812187545957
72386,0.000571870037611825
72700,0.0005053832577253949
72715,0.002212990035676373
73028,0.001170259094629676
73346,0.0016597933396355338
73658,0.001099780274890107
73662,0.014957170232354955
73666,0.012363719145755575
73668,0.009523277726037198
73985,0.03342621911436041
74299,0.0004215757800566541
74310,0.0012519557316533656
74312,0.0368805950834687
74619,0.00047116233828362785
74620,0.0010088140381852321
74627,0.00016467738109565247
74938,0.0008072030672703547
74952,0.0009169203556969671
75911,0.0020935598003100965
75913,0.0005430687220834577
76221,0.0005182460057934046
76227,0.001597365126187227
71448,0.0004800581368298429
15887,0.0003911433929455062
15498,0.003448949820177609
15504,0.01950090277848557
15507,0.0006809638906307284
15521,0.0016199668378125468
24403,0.0012040540217825423
24100,0.13174197457528833
24436,0.003561162543259176
24440,0.00038125141317051705
24442,0.00841282563492651
24148,0.00031871342590939026
24149,0.0012265806174261333
24155,0.0006002598329701278
24458,0.0005906389967869296
24169,0.003952248922002301
24477,0.0509020875483671
24479,0.0012924272416038989
24486,0.001083762390447445
24190,0.0053152387570797755
24515,0.01479357688513471
24214,0.015737691395855687
25183,0.010375629694694884
25207,0.0003268676712486747
24889,0.017407945017378704
24890,0.0021285020825678653
25226,0.00682808796905903
25232,0.009980190855050749
25244,0.0005754554975216376
25339,0.00041302549589691264
25355,0.008243455818951665
24958,0.00013016479630341323
25277,0.0011851615923868049
25286,0.02714933123959152
24988,0.010375629694694884
25298,0.0013265254429358645
25309,0.027038532140765566
25315,0.0006663049288166248
25014,0.01738883274429777
25322,0.0010613328794855158
25333,0.02178129086843539
25025,0.005979404084526484
24726,0.001431736152845713
24735,0.010557866819148203
25055,0.001510508197005065
25056,0.00030811538667206224
24746,0.0051855523297917845
25061,0.0012884830484045124
25067,0.0016625415666911565
25074,0.0010912573768855148
24773,0.00015289378828362666
25080,0.010557866819148203
25086,0.008357001139421248
25088,0.0010710219719759447
24777,0.0012765258838108651
24796,0.0010592045473564727
25104,0.0005575468040597497
24806,0.001563246609431635
25118,0.0023711100055325875
24822,0.01738883274429777
82811,0.014667925470518952
83449,0.004200664629950002
83459,0.010557866819148203
83770,0.010375629694694884
84091,0.004257357192138466
84096,0.0004675076132612356
84737,0.0038262286089342143
85048,0.01047897671359214
85049,0.013898329874242187
85051,0.0018755845034725933
85369,0.0002100296468438635
85374,0.0015022546663452133
85380,0.01907498926460425
82190,0.0030356251640020547
82505,0.015420929387036444
82515,0.0005788978869698218
82517,0.010827858376690577
82821,0.01375586960924707
83140,0.013726639401970202
788,0.00035231530051829245
1102,0.0007327675791757035
1109,0.00035234116459988504
821,0.0010447779875853976
829,0.0049424191651356395
837,0.014092442936344445
845,0.012505783187545829
1163,0.007337429215371217
861,0.010557866819148203
899,0.00032597252629683977
1207,0.0055356673115741556
906,0.0008005615156646937
1221,0.057667661923715426
1545,0.0009085145999065503
1546,0.016158716632203023
1555,0.0015754516837203675
1556,0.008964456652841693
1879,0.0002478924447538743
1885,0.005693583121228525
1593,0.0036703493561424877
1902,0.0019005191222425787
1611,0.002743596279697677
1921,0.0005665927373501389
1927,0.024922859005723386
1651,0.0010024920919464646
1978,0.010172900632213567
1718,0.0011234288037717944
1722,0.001483925038324415
1734,0.006919828022815852
41705,0.002453494427009451
41711,0.010375629694694884
41712,0.0011394221186176946
42029,0.00179768901086113
42347,0.0007582589177519016
42352,0.0009810714041228504
42353,0.00039152486528828235
42671,0.005514947929779513
42987,0.0008581757861182573
43310,0.0013895824077894516
43627,0.0021959544156599934
43629,0.0004641278145768898
43945,0.011240802680368922
43953,0.004127014200108368
43954,0.05034394195449036
43961,0.0011258310796050702
44280,0.0007685897075628132
44917,0.0013731344971556296
44924,0.02667830499992224
44927,0.0004357813967835883
45244,0.005194580905959994
45570,0.0030609283646629063
45584,0.008834896056390542
41721,0.0009088483927965768
41739,0.010375629694694884
42054,0.008299435732672736
42369,0.002269370849053337
42689,0.0013461292957041274
43019,0.007035477199732056
43331,0.017142533287393086
51328,0.003088108342462106
51644,0.015493209436255456
51653,0.016317773222445164
51969,0.00046869898379603826
52308,0.014335563442648906
52310,0.0015991565737950022
52626,0.009417672843490526
52638,0.0027407751709215794
52940,0.0022477073595401848
52954,0.04721019618770417
55194,0.011805306986924927
55196,0.0014117223947936733
55526,0.010375629694694884
55847,0.0006481016462560726
55848,0.00841282563492651
51024,0.010375629694694884
51031,0.001612580708008635
51342,0.01773690637010291
51348,0.0007571314500047849
51666,0.0010252391110557731
51674,0.0014280256079125743
51680,0.21936420099579088
52331,0.0025423892584932922
53302,0.010557866819148203
82163,0.00914640900505369
82481,0.0009056867198330508
82498,0.004277837628210125
55852,0.010557866819148203
55858,0.0010382953538944338
55859,0.001598166922664836
51037,0.010557866819148203
51039,0.001463040781644876
51683,0.018460708644423503
51685,0.00286437627308624
51695,0.006698242245074378
51702,0.0009030326662427122
52343,0.0076135870543586805
52353,0.01047897671359214
53314,0.010375629694694884
53322,0.007836678900582313
53950,0.012918760997287638
54597,0.0015371741930781718
54925,0.0005823001223969378
55245,0.048884888327150586
55558,0.01069742245996171
55882,0.0013213726903476576
51384,0.001845484809522616
51703,0.011258746652793472
51706,0.002714685506208509
51711,0.012773124751406587
52041,0.0002641402983717157
52047,0.003420863912226989
52369,0.025258275176616985
52689,0.0012810245603716165
53331,0.0007554009722699083
53341,0.0004213107426334152
63455,0.006542894248728358
63780,0.00029049736732064706
63783,0.010557866819148203
64096,0.000676444039727709
64104,0.0012951995726450125
64109,0.0007132283291545867
64422,0.0011565054932628862
65391,0.00841282563492651
65705,0.0010156717092828708
65709,0.0018469752823245475
61568,0.021751296356924063
62203,0.013226375578223001
62850,0.0009590251863851362
62851,0.00704830107864282
63164,0.00042113532071404224
63491,0.004455318683695853
63796,0.0025456234259021624
63799,0.024866685336808112
63802,0.0011039068799661381
63812,0.007997041274602544
64127,0.0012008847112421504
64449,0.005588084743041672
64771,0.004243888519764639
65082,0.010375629694694884
65399,0.0012601722533871437
66039,0.010375629694694884
66048,0.00013054894785631278
71758,0.007236613322906971
72077,0.010557866819148203
72087,0.010375629694694884
72405,0.007332517441217776
72723,0.0014694822705891763
72735,0.00027916541969968804
73046,0.0002690910118086199
73682,0.0010529645807257956
73694,0.0010319542734637456
73696,0.03532935826468516
74317,0.006221000197238378
74974,0.0005314967803672242
75286,0.0007250282250123229
75605,0.0005005684568660489
75612,0.01047897671359214
75929,0.009237987724403091
76239,0.00043643621150379143
71471,0.0009877201423638773
71776,0.0010401135642503908
71779,0.01738883274429777
72112,0.0002783326072233384
72417,0.0007107022937460429
72420,0.00021939091149275313
72425,0.0067492494795022544
73073,0.0002018095290177978
73393,0.0015815196788902606
73714,0.001295486607844479
74337,0.011834638855841528
74347,0.0010193077576927745
74354,0.018039194805939216
74666,0.0010942992219271789
74667,0.010557866819148203
74990,0.009606771780934822
75949,0.001033750956615247
75952,0.0019441242730388227
71486,0.04969819169131793
71805,0.04687085864096056
71813,0.016698438296995282
72130,0.0006974674654400546
72437,0.0013362264786517173
82469,0.00841282563492651
82788,0.002862923909731907
82793,0.01047897671359214
83111,0.014900043095266421
83113,0.004817516520636409
83420,0.02893590031533066
83425,0.0036575670628671755
83428,0.00841282563492651
83433,0.0004632384883597961
83759,0.023927913230522985
84381,0.00455702662482982
84709,0.016612521710130702
85024,0.02575526857722684
85026,0.003040890891525897
85671,0.012275392849541345
35158,0.0004589949670913181
34851,0.0009827134433364713
34853,0.005952029364212753
34859,0.0003718973935635546
35162,0.005719434944776619
35165,0.01047897671359214
34865,0.0001037009201981997
34877,0.011065634946029624
34898,0.00034965023198216445
35203,0.000596375769386622
34902,0.007678840206045819
34907,0.001412489996443661
34930,0.04099891040782221
34939,0.0006010876189279778
35249,0.013131579321532683
35561,0.0008699475370275741
35568,0.01047897671359214
35572,0.0010677365217632983
35574,0.011708328658628624
35575,0.0007741194009456311
35889,0.008349828367578024
35583,0.0011978386884154179
35587,0.00046785557014178994
35597,0.00022057048208050161
35900,0.001215317894343933
35602,0.01912968669134496
35606,0.010049712309024673
35922,0.0001717145613244899
35936,0.0003474204347391156
41020,0.0074493848730710155
41028,0.007803066386524938
41344,0.0017842889670616736
41666,0.011640481422987722
42319,0.04364608026895812
42634,0.007850605929869654
42944,0.0036520342881418513
42952,0.0004208418213442395
42954,0.00047099374618239545
43274,0.000952939328910549
43582,0.008349828367578024
43590,0.000861497294327278
43594,0.05923024237857613
43909,0.006077735647759743
43917,0.018140908058345177
44561,0.0002626411289205821
45202,0.009233520238405696
45210,0.0010446608110780582
41684,0.02375630888375402
41691,0.0009136029419877518
42333,0.002484607178457573
42660,0.00014625666216925757
42963,0.0004521104557812966
42979,0.0003784672650114438
43287,0.0017288761352966
44582,0.00841282563492651
45233,0.008064981380278896
45544,0.001047080911256153
45550,0.0005142226816547661
40729,0.0007939830929273383
41379,0.012136775971646531
41395,0.033130202699567596
4332,0.0003376694246614376
4346,0.0003232896466229751
4044,0.00920442471043118
5031,0.010363283599596443
5033,0.00611704627288008
5057,0.00846317561411558
4737,0.008230722858773168
5067,0.015655302557696867
4757,0.0003837605741449266
4758,0.010375629694694884
4762,0.0014128635519073342
4780,0.010375629694694884
5183,0.0005423217935002539
5191,0.00016356292635784903
5198,0.010375629694694884
4802,0.0024578147006076145
5126,0.01738883274429777
5132,0.05240640341829555
4830,0.0022937490909003353
5154,0.013429961241890226
4854,0.010375629694694884
4861,0.0012501790941240433
5180,0.0008755371879756467
4574,0.0005818295239079007
4896,0.0019555704730492246
4592,0.0007642660324227459
4599,0.0012198724703259107
4914,0.05564785842493239
4604,0.00018828566428686846
4932,0.002956942997805816
4623,0.00027135996611852577
4633,0.02587220422051263
4636,0.0005893352981044135
4944,0.000407241852081821
4949,0.013175000901705524
4644,0.010375629694694884
4977,0.006874823871876793
4674,0.010557866819148203
4986,0.0009029981244113471
4683,0.0001750841878451875
4686,0.0003125189435127581
4691,0.0019540154282546894
4700,0.014042912726520237
5018,0.0008296211627989106
5341,0.027669714201920187
5646,0.023586916326465042
5647,0.00841282563492651
5649,0.0032671264896945366
5661,0.0021667170980197697
5671,0.024140503807169277
5677,0.006654029256346644
5375,0.004190996784419071
5396,0.006102608974452962
5410,0.0004947555474552009
5411,0.0017293501571674348
5714,0.010652908422514174
5427,0.0023216767458520138
5436,0.001893244443976772
5725,0.005677803187996815
5733,0.016640221814220847
5454,0.01544250447072044
10241,0.000980197815868676
10566,0.0007766613023799866
10579,0.00023403259328900572
929,0.0007928888339546668
935,0.010454695609063315
1261,0.001441938635022021
951,0.00020375589879936451
952,0.01047897671359214
955,0.0002258952724769223
1295,0.012264171599418517
966,0.0007263515809824828
974,0.0016632368906343898
1305,0.0004487098876221553
995,0.04314600079101864
998,0.0011702324463316418
1403,0.006575496361653521
1001,0.006460144786340202
1009,0.0015146978484669492
1338,0.03346669513389622
1029,0.010375629694694884
1053,0.0013630719470193308
1062,0.001014592355824622
1067,0.000855820084932763
1071,0.0009791202929921624
9957,0.0019127338900243507
9960,0.022873847566760617
9671,0.01047897671359214
9680,0.00625621348998978
9982,0.004961683921611248
9700,0.007240344416928098
9712,0.004326302676104551
10023,0.043635717901322806
10042,0.0006477283324025811
10043,0.004111679170184565
10048,0.01836381871932813
10049,0.0020050135466082295
10054,0.00033070737668510484
10057,0.00162039929167988
10388,0.0001863247065323518
10396,0.0010526877472808985
10700,0.001871668460872422
10716,0.010557866819148203
10418,0.0012554283953873635
10730,0.011796623768395699
10733,0.0003845040521576552
10429,0.02877153040057487
10844,0.0057490497812931265
10856,0.0011688794143470105
10448,0.0008436940475765417
