LNR,RESPONSE
1754,0.03798458002133705
1770,0.01698791875181787
1465,0.002651135288264421
1470,0.0018861378182484835
1478,0.0003779128581830787
1782,0.0009952386065163702
1485,0.001241403980971466
1519,0.0355815495242042
1835,0.015523304016542186
1522,0.0010839472500237422
1539,0.0001156149463048789
1853,0.02417199694712707
1856,0.0063185255730517104
2502,0.002478579868767747
2182,0.04443289996498726
2191,0.009245067484050355
2522,0.0018519517219876577
2530,0.019356938105459884
2215,0.0006713278387828222
2550,0.012382171757005338
2570,0.0012584965553926496
2574,0.0006188764204044838
2579,0.0018167373358117197
2247,0.008170439761628488
2674,0.001692570609464476
11434,0.0016926924903311324
11122,0.0049262077286191
11127,0.053679618777682236
11443,0.03458842622011811
11170,0.009360515303207445
11191,0.0005481959514141375
11198,0.014791624683026708
10936,0.0084672960295426
11244,0.0018934887775745328
11247,0.018674095848673272
11252,0.000979788413822152
11259,0.009412661185351579
10945,0.0011102133671983916
10951,0.002050141418827546
11271,0.0073846731645607604
10963,0.030337053506351495
11282,0.00031086909008798196
11291,0.00024380429817655953
10980,0.00012985011709765323
10994,0.0006111928816917396
10998,0.009360515303207445
11303,0.011110433729550248
11630,0.0005141712214267229
11636,0.0008339095634425206
11949,0.00038406858383786314
11950,0.012210674423260568
11956,0.02273774585457373
11648,0.009360515303207445
11653,0.027364694806837793
11967,0.000428731855833164
11972,0.0006348679706957734
11975,0.00019535867313409623
12110,0.00048746526882391985
12113,0.009556715725375538
11712,0.0006355068925669871
11716,0.0084672960295426
12000,2.1925913942753158e-05
11722,0.018030328869114577
12023,0.009360515303207445
12046,0.0003785992533129229
11762,0.009412661185351579
12071,0.0006602625348222978
12077,0.0021034611193367367
11785,0.02366166543335005
11788,0.001988085409340075
11790,0.0004035843500252559
11800,0.0019546263727152203
11806,0.0008505641563211301
11816,0.0002174309017836822
11505,0.000969374342837113
11837,0.0009526243319824964
11531,0.01180379011911313
11848,0.0008363513273676588
11854,0.0003795361221175979
11877,0.003764359220626415
11563,0.000619133990900056
11567,0.0008325177497508229
11894,0.0008242284653814716
11906,0.0025589565286329567
11917,0.009360515303207445
11610,0.009360515303207445
11923,0.0004427597137510465
12596,0.0004123802325443558
12603,0.0033502417688491166
12608,0.003551346036600398
