LNR,RESPONSE
1754,0.015460019189708922
1770,0.011248617172588375
1465,0.0016619565557061352
1470,0.0011480501925494214
1478,0.00024726175069485977
1782,0.002644200683050093
1485,0.0010910671339130385
1519,0.032269044055565424
1835,0.009571221572850815
1522,0.001184328008679424
1539,0.0001319341809086345
1853,0.012442708592829053
1856,0.00992216439680882
2502,0.002058590384597112
2182,0.03676786199400362
2191,0.00464017029489051
2522,0.0006564338728443519
2530,0.05018273005592963
2215,0.0008604934534889176
2550,0.018048847492891328
2570,0.0013841880892585241
2574,0.00044621899502424504
2579,0.0006151534298323786
2247,0.007575326995067552
2674,0.004058364848580442
11434,0.003952157072849717
11122,0.011702315299054685
11127,0.02927460847380034
11443,0.03842541674341071
11170,0.009875067598007397
11191,0.0001871616473066353
11198,0.0278520084980905
10936,0.008638889135699872
11244,0.0008580117707946806
11247,0.022351590600183987
11252,0.0007353071453214784
11259,0.010293228314537009
10945,0.00024563766315587786
10951,0.002929297451679985
11271,0.002097718232074672
10963,0.01607760083493673
11282,0.00017096018435458078
11291,0.00026167211952322786
10980,0.00010145941595507986
10994,0.0003251227276319116
10998,0.009875067598007397
11303,0.006606600186027986
11630,0.0009628710444937393
11636,0.0014731529343590742
11949,0.00022915549585149884
11950,0.012638477229156049
11956,0.04293210472982161
11648,0.009875067598007397
11653,0.01567705094218605
11967,0.00137814491211594
11972,0.0010965807972229103
11975,0.0001321699945576142
12110,0.0019305648020482929
12113,0.016492607086971416
11712,0.0005502280761083433
11716,0.008602528537088296
12000,2.9254630646668515e-05
11722,0.01889732333246474
12023,0.009875067598007397
12046,0.0009902696544093854
11762,0.010293228314537009
12071,0.0014624377563083708
12077,0.0024401443580429117
11785,0.01927940815423368
11788,0.000293373197755669
11790,0.0004629538915777989
11800,0.004043501338774468
11806,0.00039553454904031333
11816,0.0005867281537398827
11505,0.00040225388155789904
11837,0.0025761231612948282
11531,0.01177794995810981
11848,0.0024650140508151687
11854,0.000730108230013804
11877,0.0030401864293804898
11563,0.0002894628132373471
11567,0.0002763203286803961
11894,0.0003067993915852687
11906,0.0035025919684058752
11917,0.009875067598007397
11610,0.009875067598007397
11923,0.00013584265472274553
12596,0.0002676426406572993
12603,0.00167366122992389
12608,0.0020023659984714044
12633,0.0006438303081425068
12637,0.010079171406949425
21484,0.010293228314537009
21184,0.002654091133175509
21247,0.002051405763466128
20991,0.015729353965163655
21018,0.0005747589493668264
21019,0.011185361324276492
21047,0.000292520842444504
21054,0.0015839101267668835
21374,0.001011858426880382
21392,0.00017673009612280874
21713,0.000468936175646361
22019,0.00322917495668097
22025,0.01051407621135277
21722,0.02589264836385189
21728,0.004961078325970278
22039,0.009875067598007397
22044,0.0007692995433756002
61900,0.00015947363422051753
62548,0.006701298006431611
63176,0.0012032640449952333
64473,0.018194720869073745
64779,0.02196724145620542
64780,0.0003496752014106647
64784,0.0010961728195722237
65105,0.009875067598007397
65431,0.014962645845231742
65433,0.030930509259567023
66055,0.0010525647729214816
66071,0.009875067598007397
61280,0.010081530259075317
61281,0.00407590576163398
61284,0.00012850510029594622
61597,0.0002759054045541206
61606,0.0004143287514981788
62235,0.010908646294895486
62240,0.0003694222216398802
62241,0.0006328720290496014
62555,0.00848594808951839
62557,0.006717760901088766
62565,0.0023312180228786854
62566,0.03538258794398377
63515,0.000372394463161342
63524,0.011941501988446667
64797,0.005267175778839068
65116,0.008602528537088296
75249,0.0038841346950394717
75253,0.025414043692558893
75575,0.01681233606311802
76212,0.000387753680419848
71422,0.000672777861484555
72059,0.005583052292646821
72060,0.001419807433477193
72383,0.0008566096046421073
72386,0.0010625369550896423
72700,0.0004757686148576812
72715,0.0010105899750318258
73028,0.0013001599833522234
73346,0.0027372455258887402
73658,0.001071464453123198
73662,0.01701311815144691
73666,0.012211082257434265
73668,0.011221697448252653
73985,0.017466148075562443
74299,0.0005398794461490428
74310,0.0018731904908878732
74312,0.020067437825077913
74619,0.0016850293875644178
74620,0.0009052646111666451
74627,0.00012587539096328587
74938,0.00042464142143584273
74952,0.000680088603636235
75911,0.002172865531863968
75913,0.00025398424805046213
76221,0.0005672066247884107
76227,0.002255882371783053
71448,0.0011461057394213903
15887,0.000518549271570299
15498,0.001458564870243953
15504,0.013195199839323438
15507,0.000880075666693482
15521,0.0015569749656102329
24403,0.005082313263379393
24100,0.08507256744876929
24436,0.006473711790027479
24440,0.0006648539704261329
24442,0.008638889135699872
24148,0.0008690508393043643
24149,0.0014334394810962688
24155,0.00041152762136828573
24458,0.0006556804647477882
24169,0.003927438450172282
24477,0.0527812120082141
24479,0.0015868077073659618
24486,0.0015785265792605358
24190,0.0034832442687532895
24515,0.012023029190548389
24214,0.015951528025076094
25183,0.009875067598007397
25207,0.0007429404497999527
24889,0.019678536225361958
24890,0.0026904884382523693
25226,0.010113840932743296
25232,0.012691534764339228
25244,0.0005045697897786279
25339,0.00035275193740900074
25355,0.012865430511227753
24958,0.00010460429227707185
25277,0.0012964947788544332
25286,0.02116312657452509
24988,0.009875067598007397
25298,0.0028964243110090257
25309,0.029266859065158662
25315,0.0008913943801362347
25014,0.01681233606311802
25322,0.0021885793037537053
25333,0.017198955560409603
25025,0.006706982759365195
24726,0.002325325879930473
24735,0.010293228314537009
25055,0.0037770645775116432
25056,0.0004041510638326742
24746,0.009844849084274469
25061,0.002612335997947189
25067,0.0014703028733172028
25074,0.0004145777882705127
24773,0.0002840502420413635
25080,0.010293228314537009
25086,0.018429603237717893
25088,0.0009501382885645266
24777,0.0008415879801360806
24796,0.0017978040133332278
25104,0.0008595613130185542
24806,0.0014960733613144318
25118,0.0024988676407267673
24822,0.01681233606311802
82811,0.007916248891952317
83449,0.007546165055588596
83459,0.010293228314537009
83770,0.009875067598007397
84091,0.0032504593349455004
84096,0.00039008052098521114
84737,0.005087572734420205
85048,0.0102499766880803
85049,0.022081924770819782
85051,0.0035724282610795437
85369,0.00020873730619043517
85374,0.000713598976209442
85380,0.020835622016895396
82190,0.0028498015430537195
82505,0.017130008901636087
82515,0.0005315320454596453
82517,0.008045899362644314
82821,0.012056729461163753
83140,0.014481477028722142
788,0.0003809900955973175
1102,0.0005861716564409155
1109,0.0004816397992817578
821,0.0012424736626994804
829,0.003950858731784261
837,0.006254951776330037
845,0.013010349707361113
1163,0.011461804689548884
861,0.010293228314537009
899,0.0002082708104920555
1207,0.004961952794904631
906,0.0004913622001192314
1221,0.07428881312335227
1545,0.0011297506456809086
1546,0.019478305354427138
1555,0.0017023613545005803
1556,0.010878760199396072
1879,0.00016748254927998838
1885,0.0046900481449431725
1593,0.0036227382787361283
1902,0.005151706280607469
1611,0.0018034630841941698
1921,0.0017036747220511527
1927,0.01650231632677309
1651,0.0007024188804729074
1978,0.0077956855908928495
1718,0.0014244279465369437
1722,0.0013933413098582786
1734,0.008740481040332447
41705,0.0035119758547876734
41711,0.009875067598007397
41712,0.0006185375885229283
42029,0.0019072945340679384
42347,0.0025773560675588737
